K29 EBPE EK / BF pro Einwohner;;;;;;;;;
Kurzbeschrieb: Eigenkapital oder Bilanzfehlbetrag dividiert durch die Einwohnerzahl.




BFS-Nr.;Gemeinde;Anzahl Einwohner;Verw.-Kreis ;Amtsbezirk;BFS Typ;Agglomeration BFS-Nr.;2002 [SFR];2003 [SFR];2004 [SFR];2005 [SFR];2006 [SFR];2007 [SFR];2008 [SFR];2009 [SFR];2010 [SFR];2011 [SFR]
537;Etzelkofen;289.0;246;9;18;;1007.79;1561.77;2095.05;2213.82;2314.17;2354.67;2708.69;2892.67;2521.91;2026.29
372;Evilard;2424.0;242;4;5;371;1540.64;1364.28;1287.66;1343.41;1957.19;2594.42;2864.06;2944.63;3266.98;3040.06
925;Fahrni;741.0;247;24;20;;1299.35;1010.72;1020.07;1072.31;1083.92;990.88;915.65;928.68;981.26;1076.65
975;Farnern;209.0;244;26;15;;323.46;557.33;768.30;796.27;1102.77;2389.99;2341.80;1985.72;2395.65;2303.95
662;Ferenbalm;1270.0;246;14;15;;404.16;251.33;317.19;456.16;653.08;656.65;607.38;796.29;993.38;833.45
493;Finsterhennen;501.0;243;8;20;;526.15;658.70;902.30;840.38;511.36;880.94;1204.27;2130.49;2272.03;2247.12
926;Forst;0.0;247;24;15;;1614.00;1541.27;1860.11;2061.24;2220.28;0.00;0.00;0.00;0.00;0.00
948;Forst-Längenbühl;704.0;247;24;19;;0.00;0.00;0.00;0.00;0.00;2285.96;2226.33;2234.73;2190.47;2237.38
538;Fraubrunnen;1791.0;246;9;11;351;1103.93;1187.50;1217.80;1303.26;1276.39;1221.93;1184.90;1021.92;936.52;727.79
663;Frauenkappelen;1256.0;246;14;11;351;377.25;587.74;598.49;555.17;342.11;370.29;500.94;782.63;996.24;1096.62
607;Freimettigen;424.0;246;12;15;;1684.79;1615.30;1619.68;1476.15;1372.46;1366.02;1306.91;1256.25;1261.96;1311.40
563;Frutigen;6703.0;249;10;4;;-333.36;-143.46;36.62;258.57;321.52;386.41;435.92;453.04;465.79;478.26
781;Gadmen;229.0;250;18;22;;-174.74;932.23;1490.11;1973.14;2908.87;2873.47;3076.59;3126.71;2946.68;2771.27
494;Gals;729.0;243;8;20;;1118.06;1068.99;1139.97;1144.67;1180.40;1204.72;1393.53;1532.19;2031.63;2279.94
495;Gampelen;791.0;243;8;17;;1001.87;1068.98;1063.93;758.00;764.66;1146.44;1424.37;1539.88;1619.11;1580.25
865;Gelterfingen;242.0;246;22;21;;529.80;1057.96;1541.81;1640.38;1605.42;1845.32;1960.08;2358.47;2391.98;2808.55
866;Gerzensee;1134.0;246;22;20;;1141.08;1102.14;1111.00;1095.33;1171.95;1260.08;1613.86;1374.44;1340.23;1536.64
664;Golaten;303.0;246;14;21;;2708.53;2667.77;3285.50;4622.50;4306.94;3762.03;3066.59;2755.06;3050.25;2784.30
326;Gondiswil;724.0;244;2;19;;1294.30;1428.14;1271.19;1171.38;2803.70;2774.65;2905.63;3025.05;3113.53;3149.50
976;Graben;291.0;244;26;15;;1222.57;1311.09;1492.69;1516.32;1523.36;2680.00;3341.37;3721.47;3787.95;3864.55
539;Grafenried;976.0;246;9;11;351;837.12;853.13;899.56;939.77;767.76;786.31;835.91;910.09;930.60;935.14
694;Grandval;351.0;241;15;18;;993.32;1033.49;926.75;942.51;1006.01;1091.90;1168.73;1136.58;1065.89;1118.28
576;Grindelwald;4040.0;250;11;6;;616.40;696.47;713.17;765.85;808.90;852.01;888.93;1171.98;1196.66;1288.92
303;Grossaffoltern;2812.0;243;1;15;;276.22;363.41;352.97;630.11;799.14;945.34;1244.33;1365.76;1413.39;1387.11
608;Grosshöchstetten;3289.0;246;12;11;351;516.15;533.80;603.60;778.44;906.42;1033.90;1690.17;1722.79;996.78;1023.81
841;Gsteig;986.0;248;20;20;;2241.54;2211.59;2332.85;2323.42;2347.15;2388.63;2359.20;2594.04;2962.35;3173.69
577;Gsteigwiler;430.0;250;11;14;;-207.85;0.02;175.85;300.47;746.08;874.52;1006.22;1207.20;1319.64;1273.48
852;Guggisberg;1585.0;246;21;21;;123.39;186.75;204.28;158.21;268.28;382.77;554.27;667.28;584.21;776.06
665;Gurbrü;245.0;246;14;21;;1158.18;1176.74;1154.55;1137.21;869.69;872.59;695.27;734.27;1098.07;829.51
867;Gurzelen;798.0;247;22;19;;3515.77;3134.15;2730.03;2492.41;2323.59;1456.22;1504.32;1260.45;1112.24;1055.59
327;Gutenburg;0.0;244;2;15;;4045.34;4055.98;3847.70;3560.81;9339.49;0.00;0.00;0.00;0.00;0.00
782;Guttannen;321.0;250;18;7;;1275.96;1360.66;1612.48;1566.75;1746.35;1904.27;2199.64;2241.41;2262.31;2287.86
578;Gündlischwand;284.0;250;11;17;;1510.75;1594.86;2275.16;2225.72;1546.74;1475.63;2114.29;2151.23;2226.25;2261.66
579;Habkern;640.0;250;11;21;;3719.01;3560.84;2352.26;2385.34;2464.70;2556.00;2555.04;2592.62;2610.42;2645.25
736;Hagneck;415.0;243;16;15;;88.08;414.17;1754.00;1743.63;1824.33;1841.43;1899.26;1944.83;1926.07;1904.92
406;Hasle b.B.;3170.0;245;6;16;;-128.04;-115.43;12.78;335.09;633.19;940.61;1411.44;1833.41;1874.64;1748.03
783;Hasliberg;1229.0;250;18;6;;827.03;836.53;884.54;605.73;481.52;749.35;620.35;695.14;773.23;422.09
927;Heiligenschwendi;675.0;247;24;7;;3540.29;3326.77;3473.88;3051.77;3261.75;3343.55;3367.84;3087.55;2372.80;2306.16
928;Heimberg;6365.0;247;24;12;942;682.62;736.78;763.70;758.55;740.25;765.09;1013.73;1094.29;1307.57;1449.78
977;Heimenhausen;1016.0;244;26;15;;1657.38;1844.54;2008.04;2369.80;2376.83;2663.66;2130.53;2858.78;2762.43;2706.98
