K38 NPSKV NettoA pro Schüler Kindergarten + Volksschule;;;;;;;;;
Kurzbeschrieb: Nettoaufwand (Funktion 200, 210, 212, 219) abzüglich Lastenanteile
Lehrergehälter dividiert durch Schülerzahl Kindergarten und Volksschule.



BFS-Nr.;Gemeinde;Anzahl Einwohner;Verw.-Kreis ;Amtsbezirk;BFS Typ;Agglomeration BFS-Nr.;2002 [SFR];2003 [SFR];2004 [SFR];2005 [SFR];2006 [SFR];2007 [SFR];2008 [SFR];2009 [SFR];2010 [SFR];2011 [SFR]
413;Koppigen;2070.0;245;6;17;;1438.82;2274.50;2552.80;2712.66;2315.22;575.54;2760.26;2396.04;2664.57;1576.65
566;Krattigen;989.0;249;10;17;;1604.33;1942.35;1440.70;1405.99;1224.61;1614.69;1845.34;1743.00;2195.87;1964.04
414;Krauchthal;2318.0;245;6;15;;1185.10;1538.63;1408.97;1879.91;1559.71;2089.36;1951.92;2317.52;2214.79;2165.15
666;Kriechenwil;410.0;246;14;20;;1520.97;2383.14;2334.01;2244.89;1873.33;2594.98;2509.76;2692.61;2824.79;2709.77
355;Köniz;38633.0;246;3;9;351;2247.63;2486.26;902.84;1049.86;968.18;1057.74;1261.11;1188.96;1154.85;1038.70
435;La Ferrière;545.0;241;7;19;;3450.27;2642.46;2698.23;2427.47;2780.31;2118.31;3901.51;4880.88;4780.45;4541.63
436;La Heutte;486.0;241;7;15;;1346.16;1491.60;988.79;1306.05;1195.17;1504.93;1504.06;1480.71;1863.81;1580.89
723;La Neuveville;3559.0;241;13;17;;1243.04;1433.32;1180.83;1261.73;1178.46;1234.27;1349.01;914.51;1549.39;847.58
722;Lamboing;682.0;241;13;16;;2473.58;2612.65;2452.12;2364.61;1988.78;2144.35;1897.34;1732.09;2248.60;1769.00
613;Landiswil;628.0;246;12;21;;1186.21;1312.96;1362.30;1583.66;983.14;1378.03;1231.26;1851.35;2418.81;1718.55
329;Langenthal;15017.0;244;2;3;;1479.62;1734.95;1347.23;1467.17;1316.82;1784.46;2090.68;1953.10;2292.23;2296.34
902;Langnau i.E.;9018.0;245;23;3;;384.29;572.23;520.76;682.20;305.11;588.63;754.74;712.66;764.70;724.97
842;Lauenen;810.0;248;20;21;;628.68;898.32;721.75;1021.09;605.67;1295.36;1290.48;1004.92;1228.28;1547.46
667;Laupen;2830.0;246;14;10;351;461.91;71.85;-67.55;135.63;-89.89;240.98;482.23;388.11;378.71;230.05
903;Lauperswil;2680.0;245;23;19;;647.09;872.14;773.50;1072.34;679.10;1094.71;1328.53;1128.56;1144.93;1372.56
584;Lauterbrunnen;2741.0;250;11;6;;510.45;718.95;801.05;964.84;770.80;833.14;1065.80;1029.16;1211.00;1155.45
330;Leimiswil;0.0;244;2;19;;894.97;1347.38;1005.60;1299.78;980.87;1218.67;1566.76;1602.58;1457.46;0.00
585;Leissigen;932.0;250;11;17;;1799.66;1727.74;1376.55;1276.27;1462.72;1365.44;1371.45;1365.11;1701.30;1979.86
387;Lengnau;4627.0;242;5;14;;831.75;1058.24;1078.73;1193.37;1110.45;1241.73;1485.59;1419.48;1133.17;1092.66
