K5 BVA Bruttoverschuldungsanteil;;;;;;;;;
Die Bruttoschulden (inkl. Sonderrechnungen) werden in Prozent des Finanzertrages dargestellt.
Damit wird die Verschuldungssituation ersichtlich. Die Verschuldung wird als kritisch eingestuft,
wenn die Schwelle von 200 % überschritten wird.


BFS-Nr.;Gemeinde;Anzahl Einwohner;Verw.-Kreis ;Amtsbezirk;BFS Typ;Agglomeration BFS-Nr.;2002 [PROZ];2003 [PROZ];2004 [PROZ];2005 [PROZ];2006 [PROZ];2007 [PROZ];2008 [PROZ];2009 [PROZ];2010 [PROZ];2011 [PROZ]
333;Melchnau;1567.0;244;2;19;;70.9;71.1;70.5;48.4;33.8;31.8;32.3;30.9;17.4;17.7
741;Merzligen;411.0;243;16;15;;64.2;52.9;38.2;34.8;22.9;7.9;1.0;0.9;0.8;0.8
615;Mirchel;578.0;246;12;16;;190.8;71.7;96.5;109.5;172.9;158.4;183.7;171.1;170.7;212.0
699;Monible;38.0;241;15;21;;0.00;0.00;0.00;0.00;0.00;0.00;50.1;0.00;0.00;0.00
437;Mont-Tramelan;120.0;241;7;21;;36.9;55.4;2.7;1.5;0.8;0.4;0.00;0.00;0.00;0.00
544;Moosseedorf;3620.0;246;9;9;351;84.4;70.5;68.9;73.7;55.4;37.3;34.8;23.6;30.6;26.6
700;Moutier;7479.0;241;15;3;;97.0;103.8;105.1;95.4;95.2;81.1;75.4;74.4;72.6;75.8
356;Muri b.B.;12369.0;246;3;5;351;91.8;90.4;91.9;66.7;75.2;60.5;61.4;52.2;53.5;52.2
742;Mörigen;878.0;242;16;5;371;55.1;55.8;47.2;78.2;72.2;40.5;36.5;34.2;0.00;0.00
416;Mötschwil;142.0;245;6;22;;29.9;41.9;30.4;30.2;29.0;26.4;26.1;17.5;22.9;17.9
668;Mühleberg;2668.0;246;14;20;;69.3;68.8;69.7;92.0;78.0;38.9;27.6;29.8;10.3;2.2
875;Mühledorf;248.0;246;22;20;;3.4;4.1;3.7;1.0;0.6;0.9;0.9;0.7;0.8;0.5
876;Mühlethurnen;1377.0;246;22;15;;97.3;81.9;76.4;86.3;73.0;66.6;55.9;56.6;54.3;67.5
545;Mülchi;234.0;246;9;16;;66.2;58.6;49.8;49.6;50.1;44.2;47.8;44.7;0.2;0.1
546;Münchenbuchsee;9703.0;246;9;9;351;75.4;49.4;45.9;50.8;61.9;67.6;72.1;61.4;58.0;47.7
669;Münchenwiler;468.0;246;14;15;;34.2;31.7;34.9;23.5;0.00;0.00;0.00;0.00;0.00;0.00
547;Münchringen;593.0;246;9;15;;0.00;0.00;0.00;0.00;3.7;0.00;0.00;15.4;6.9;0.00
616;Münsingen;10841.0;246;12;9;351;42.4;16.7;19.4;24.3;27.6;29.4;26.8;26.0;28.9;24.4
498;Müntschemier;1330.0;243;8;20;;139.0;121.2;115.7;122.0;108.6;76.5;63.8;68.5;39.8;44.3
670;Neuenegg;4913.0;246;14;11;351;70.8;58.3;54.2;54.6;53.6;51.9;45.8;53.3;44.0;41.4
743;Nidau;6816.0;242;16;12;371;59.7;68.4;59.2;49.3;53.3;43.7;36.9;36.6;39.4;40.3
981;Niederbipp;4211.0;244;26;17;;52.6;42.1;51.7;43.9;19.1;27.1;14.1;6.5;6.8;28.2
617;Niederhünigen;641.0;246;12;15;;71.1;61.3;61.9;57.4;59.8;59.0;35.8;34.7;34.2;34.3
877;Niedermuhlern;505.0;246;22;21;;55.2;40.7;31.2;27.2;19.8;10.8;9.4;8.7;7.8;6.9
588;Niederried b.I.;338.0;250;11;15;;19.2;31.6;9.9;4.1;0.0;9.8;19.1;35.7;46.0;77.6
308;Niederried b.K.;297.0;243;1;15;;6.6;18.9;16.2;15.0;16.2;15.0;14.2;13.5;11.1;9.9
764;Niederstocken;257.0;247;17;15;;38.8;33.3;32.8;32.9;23.4;19.8;19.3;20.4;1.5;1.6
618;Niederwichtrach;0.0;246;12;11;;10.6;18.3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
982;Niederönz;1554.0;244;26;15;;1.4;1.2;1.3;1.0;0.8;0.8;0.9;1.4;45.5;39.4
417;Niederösch;240.0;245;6;21;;149.9;102.6;127.0;85.8;73.7;72.6;65.6;76.8;62.5;53.9
724;Nods;742.0;241;13;20;;80.7;73.9;76.6;62.0;57.7;55.1;26.9;26.0;26.5;49.2
878;Noflen;260.0;246;22;21;;84.3;99.0;60.2;56.8;47.1;45.2;33.2;29.7;15.2;18.1
357;Oberbalm;869.0;246;3;21;;42.1;36.4;25.9;39.0;77.7;70.9;91.9;102.4;58.9;55.1
983;Oberbipp;1568.0;244;26;15;;1.4;22.9;20.0;21.4;0.9;2.1;2.1;1.9;1.2;1.6
418;Oberburg;2875.0;245;6;13;404;68.2;70.5;76.7;78.8;78.6;74.0;87.2;92.4;79.4;94.0
619;Oberdiessbach;3102.0;246;12;17;;33.5;24.6;26.1;22.8;20.9;14.1;11.9;12.7;12.3;5.8
934;Oberhofen;2354.0;247;24;14;942;87.3;134.5;89.7;85.0;85.4;84.5;84.7;80.6;100.1;82.1
629;Oberhünigen;326.0;246;12;21;;167.9;154.3;161.4;175.4;189.6;173.2;161.1;159.4;164.6;153.2
935;Oberlangenegg;486.0;247;24;21;;70.1;47.7;31.0;25.2;20.3;9.0;7.7;6.8;6.5;5.8
589;Oberried a.Br.-S.;479.0;250;11;17;;40.2;31.9;26.8;24.2;22.5;21.7;18.4;16.4;12.8;10.9
334;Obersteckholz;423.0;244;2;16;;20.0;43.1;39.3;41.4;30.9;34.8;20.2;21.4;21.8;6.7
765;Oberstocken;282.0;247;17;15;;49.8;50.6;60.8;60.4;56.8;59.3;61.0;0.6;0.6;0.6
620;Oberthal;781.0;246;12;21;;26.3;21.8;22.6;36.6;39.2;35.1;27.8;22.4;35.8;36.0
621;Oberwichtrach;0.0;246;12;10;;60.2;54.6;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
391;Oberwil b.B.;809.0;243;5;16;;77.3;76.1;78.0;72.2;75.4;67.2;59.4;56.6;36.7;26.8
766;Oberwil i.S.;795.0;249;17;21;;27.7;27.1;28.2;28.2;25.5;25.1;25.4;21.2;21.0;24.8
984;Oberönz;0.0;244;26;15;;11.2;11.2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
419;Oberösch;112.0;245;6;21;;8.4;3.1;5.3;5.4;0.8;0.6;0.7;0.00;0.00;0.00
985;Ochlenberg;586.0;244;26;21;;0.2;0.2;0.2;0.2;0.1;0.3;0.3;0.2;0.3;0.3
335;Oeschenbach;237.0;244;2;21;;46.1;45.2;47.4;40.1;25.9;25.5;23.5;21.1;17.6;12.0
622;Oppligen;669.0;246;12;15;;0.4;0.7;1.2;1.5;4.7;4.0;1.1;1.4;1.6;2.2
744;Orpund;2637.0;242;16;13;371;123.1;115.7;98.1;89.6;81.8;84.1;82.1;77.1;71.6;63.3
438;Orvin;1196.0;241;7;17;;54.5;83.4;73.7;57.9;60.7;53.6;42.3;44.6;59.8;57.7
363;Ostermundigen;15436.0;246;3;10;351;109.0;91.4;80.8;90.4;85.4;70.4;73.4;68.9;72.3;76.3
701;Perrefitte;471.0;241;15;15;;90.6;121.6;106.8;127.1;118.5;88.6;82.6;87.0;56.1;74.7
392;Pieterlen;3633.0;242;5;13;371;60.6;69.8;63.0;70.2;78.7;67.5;60.4;56.4;47.7;40.3
440;Plagne;364.0;241;7;14;371;63.6;56.6;58.6;47.4;42.6;39.2;28.5;23.7;21.6;11.5
936;Pohlern;278.0;247;24;15;;32.2;31.1;26.1;28.0;28.8;26.4;40.6;32.0;23.3;0.8
702;Pontenet;216.0;241;15;15;;48.8;42.8;75.6;59.6;55.1;44.8;44.2;43.3;76.5;49.7
745;Port;3302.0;242;16;14;371;76.6;52.6;67.0;59.1;55.3;39.4;32.8;40.4;38.7;40.2
725;Prêles;908.0;241;13;17;;81.9;92.5;94.0;84.5;77.4;64.6;63.0;61.1;28.4;17.5
439;Péry;1359.0;241;7;15;;99.4;83.8;83.3;72.5;88.2;83.7;84.2;84.2;80.3;83.0
309;Radelfingen;1176.0;243;1;16;;83.1;78.6;76.2;78.8;60.1;63.5;70.7;97.4;132.4;128.4
310;Rapperswil;2129.0;243;1;20;;93.6;94.9;88.1;62.2;65.7;49.8;52.4;54.9;50.7;94.4
715;Rebévelier;47.0;241;15;22;;11.0;9.2;7.1;11.4;11.2;5.1;5.2;0.00;0.00;0.00
703;Reconvilier;2213.0;241;15;18;;97.6;104.8;95.9;84.6;76.4;81.5;69.7;71.9;71.3;62.4
567;Reichenbach i.K.;3452.0;249;10;19;;55.6;63.7;46.8;40.7;67.6;51.2;54.2;53.6;47.2;50.7
336;Reisiswil;191.0;244;2;21;;52.8;48.3;33.9;63.3;37.8;41.9;7.6;10.9;8.0;6.3
441;Renan;838.0;241;7;20;;139.0;170.7;194.3;174.1;189.9;197.8;211.4;210.6;208.4;209.0
767;Reutigen;963.0;247;17;20;;90.1;81.5;74.8;37.9;34.6;3.2;2.8;1.5;0.6;0.1
879;Riggisberg;2406.0;246;22;8;;64.8;65.4;62.1;39.7;39.6;35.8;34.7;50.0;49.2;42.6
590;Ringgenberg;2523.0;250;11;14;;105.1;98.1;79.1;68.8;49.5;31.7;31.4;27.7;24.8;25.8
704;Roches;228.0;241;15;22;;164.9;175.5;179.0;133.3;150.9;144.5;144.1;131.4;117.0;104.5
337;Roggwil;3865.0;244;2;17;;26.9;27.2;24.5;14.1;6.5;10.8;10.9;11.0;10.5;10.7
338;Rohrbach;1431.0;244;2;16;;85.7;89.2;74.0;67.4;27.5;32.3;19.4;16.6;17.5;16.1
339;Rohrbachgraben;423.0;244;2;21;;85.5;110.0;117.8;105.3;29.5;48.8;45.8;46.5;45.0;40.8
442;Romont;205.0;241;7;16;;67.9;81.5;51.8;38.0;36.4;25.9;22.0;25.4;44.2;63.1
623;Rubigen;2865.0;246;12;11;351;146.6;141.6;144.5;57.5;48.3;37.0;43.3;37.3;20.6;16.9
421;Rumendingen;77.0;245;6;8;;95.6;99.6;81.7;105.0;123.9;110.1;117.9;115.3;119.3;131.4
987;Rumisberg;476.0;244;26;15;;97.8;99.6;98.9;91.4;85.2;74.8;80.7;104.0;106.1;94.0
548;Ruppoldsried;259.0;243;9;16;;72.1;67.0;54.8;51.7;47.6;50.4;59.7;50.3;43.3;48.4
986;Röthenbach b.H.;0.0;244;26;19;;19.8;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
904;Röthenbach i.E.;1272.0;245;23;21;;99.6;70.1;53.5;67.4;64.3;57.2;52.6;54.6;61.8;61.8
905;Rüderswil;2405.0;245;23;19;;58.8;35.8;83.2;180.6;188.0;16.2;15.8;13.4;11.5;8.4
420;Rüdtligen-Alchenflüh;2179.0;245;6;13;404;42.1;38.7;3.7;4.0;4.2;3.9;3.6;3.5;3.3;2.9
880;Rüeggisberg;1855.0;246;22;21;;120.9;116.2;108.0;108.6;96.4;73.4;78.6;86.4;77.8;91.7
956;Rüegsau;3062.0;245;25;20;;69.9;74.4;69.9;54.9;54.4;44.8;33.2;42.2;41.9;43.8
881;Rümligen;450.0;246;22;20;;91.5;103.7;71.1;61.7;55.7;33.4;0.00;0.00;0.00;0.00
853;Rüschegg;1689.0;246;21;20;;77.8;74.7;61.7;63.8;117.6;96.3;84.2;63.2;50.5;62.2
393;Rüti b.B.;835.0;243;5;16;;47.0;36.0;39.2;41.3;53.0;46.0;40.9;40.3;47.4;41.0
422;Rüti b.L.;162.0;245;6;15;;0.00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00;0.00
882;Rüti b.R.;0.0;246;22;21;;80.7;85.8;66.8;79.5;59.4;60.9;50.2;0.00;0.00;0.00
340;Rütschelen;564.0;244;2;19;;140.5;138.2;167.9;171.1;115.3;178.4;173.7;173.9;183.9;176.7
843;Saanen;7240.0;248;20;6;;62.4;60.4;54.8;52.3;62.7;48.4;44.9;38.0;28.8;29.9
746;Safnern;1881.0;242;16;14;371;49.6;41.8;23.1;23.8;13.7;5.2;14.8;33.5;27.4;21.2
706;Saicourt;600.0;241;15;20;;38.3;29.0;30.8;51.9;46.3;41.8;32.1;36.3;38.4;46.4
443;Saint-Imier;4802.0;241;7;4;;35.1;37.3;41.7;37.1;32.6;30.7;31.2;34.8;37.8;45.4
707;Saules;153.0;241;15;19;;43.0;53.6;46.0;35.0;26.3;24.7;20.5;15.4;10.7;10.5
591;Saxeten;101.0;250;11;19;;20.5;55.1;45.6;54.5;65.6;63.2;72.0;140.1;121.0;72.8
549;Schalunen;366.0;246;9;11;351;24.9;16.7;3.4;3.1;2.7;3.0;8.2;21.9;21.4;53.7
906;Schangnau;925.0;245;23;21;;162.9;167.0;176.0;193.1;199.2;192.2;195.2;167.4;170.0;169.7
786;Schattenhalb;600.0;250;18;8;;50.1;91.6;125.9;109.6;109.4;90.1;74.4;63.7;58.7;51.7
708;Schelten;40.0;241;15;21;;198.1;241.3;104.6;99.1;74.3;98.0;82.8;58.8;40.0;39.6
550;Scheunen;84.0;246;9;21;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
747;Scheuren;440.0;242;16;14;371;0.00;0.7;0.4;0.3;0.6;0.8;25.0;24.0;23.1;22.6
624;Schlosswil;657.0;246;12;15;;83.3;103.5;98.3;92.9;104.3;65.8;50.0;41.8;52.7;51.2
748;Schwadernau;651.0;242;16;14;371;45.7;34.7;33.3;15.8;14.6;14.3;0.00;44.0;45.3;45.9
592;Schwanden b.B.;603.0;250;11;15;;24.2;17.3;14.9;12.9;10.4;9.0;8.1;6.4;5.4;3.9
855;Schwarzenburg;6711.0;246;21;4;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;25.1
341;Schwarzhäusern;485.0;244;2;15;;3.6;2.3;2.2;4.0;2.0;2.0;1.6;3.9;1.7;1.5
937;Schwendibach;254.0;247;24;15;;51.5;45.9;34.8;31.1;14.4;9.8;0.1;0.0;0.00;0.00
311;Schüpfen;3530.0;243;1;11;351;86.2;75.1;71.6;55.2;47.7;39.2;27.3;29.0;29.6;18.3
988;Seeberg;1389.0;244;26;20;;70.4;67.6;71.3;66.6;31.8;60.6;55.9;58.3;59.4;62.5
312;Seedorf;2987.0;243;1;20;;58.9;61.3;61.5;57.7;50.2;49.6;36.5;40.3;40.3;41.5
709;Seehof;71.0;241;15;21;;3.3;2.7;2.4;3.4;2.9;2.8;3.2;2.7;3.7;3.0
883;Seftigen;2110.0;247;22;14;942;77.2;97.3;96.5;101.8;86.8;67.8;60.3;51.7;37.1;28.1
907;Signau;2749.0;245;23;19;;98.1;94.8;99.0;93.5;90.0;81.2;71.3;70.2;66.7;67.2
938;Sigriswil;4633.0;247;24;7;;87.9;85.7;81.1;83.5;80.8;74.4;66.5;59.3;56.3;54.6
499;Siselen;580.0;243;8;20;;22.4;23.7;4.1;4.3;4.3;0.4;0.4;0.0;0.0;0.1
444;Sonceboz;1804.0;241;7;18;;73.4;65.1;66.1;58.8;61.6;56.2;54.0;39.5;79.7;66.1
445;Sonvilier;1192.0;241;7;19;;107.6;140.8;138.7;129.4;134.1;121.3;106.2;108.3;101.3;107.6
710;Sornetan;131.0;241;15;21;;77.9;85.2;64.5;127.9;130.5;104.5;92.4;81.0;71.1;59.1
711;Sorvilier;268.0;241;15;19;;299.6;263.4;244.0;249.4;170.6;154.2;150.8;157.4;120.6;105.8
712;Souboz;134.0;241;15;21;;20.6;24.5;123.2;106.4;85.7;74.3;57.9;59.2;55.1;60.4
768;Spiez;12477.0;249;17;12;942;99.0;85.4;82.1;80.9;78.3;75.8;69.1;64.4;43.0;41.6
793;St. Stephan;1379.0;248;19;20;;34.4;26.8;7.8;7.0;6.8;10.5;10.4;9.2;11.9;11.0
939;Steffisburg;15423.0;247;24;13;942;58.2;80.7;76.7;77.8;69.4;64.6;56.0;54.0;50.5;50.7
358;Stettlen;2891.0;246;3;10;351;25.5;26.2;26.6;23.8;43.1;55.0;50.9;62.3;73.0;64.1
749;Studen;2837.0;243;16;13;371;95.2;101.8;101.5;90.2;90.2;100.8;105.9;112.8;131.2;130.9
957;Sumiswald;5039.0;245;25;19;;74.8;76.8;59.0;50.3;43.1;42.2;36.8;37.8;38.3;38.1
750;Sutz-Lattrigen;1352.0;242;16;14;371;54.3;56.9;52.6;54.1;37.9;19.9;18.3;15.8;14.9;15.2
713;Tavannes;3542.0;241;15;18;;146.8;142.5;138.5;115.3;109.9;100.8;92.8;76.5;72.9;74.2
940;Teuffenthal;168.0;247;24;21;;99.3;80.2;54.4;44.8;48.5;39.2;29.5;26.1;19.2;19.0
941;Thierachern;2302.0;247;24;14;942;117.1;101.4;119.7;104.4;73.1;81.4;84.4;89.0;83.6;56.1
942;Thun;42623.0;247;24;2;942;105.7;101.8;103.7;101.0;99.7;90.8;82.5;74.6;60.5;54.8
342;Thunstetten;3063.0;244;2;17;;76.3;81.6;85.7;71.1;27.1;29.5;14.6;20.4;22.8;20.6
989;Thörigen;1027.0;244;26;15;;48.4;39.8;27.6;25.6;20.1;15.6;14.2;13.3;13.7;0.6
884;Toffen;2457.0;246;22;11;351;44.8;46.3;41.0;37.6;56.2;35.5;28.6;34.2;32.3;28.0
958;Trachselwald;1024.0;245;25;21;;85.2;85.6;47.0;47.6;31.4;30.1;29.7;29.0;27.9;29.4
446;Tramelan;4248.0;241;7;18;;66.7;66.6;57.9;50.4;37.0;42.6;38.5;40.6;45.8;48.3
500;Treiten;441.0;243;8;21;;0.7;0.7;1.0;0.3;0.4;2.0;2.2;2.2;2.1;1.9
631;Trimstein;508.0;246;12;11;351;12.0;6.8;1.8;1.6;2.0;2.0;2.0;3.0;2.2;1.5
908;Trub;1377.0;245;23;21;;98.1;82.4;87.6;93.1;67.2;53.6;46.9;38.8;25.2;26.0
909;Trubschachen;1392.0;245;23;19;;109.2;115.7;126.9;121.9;111.8;104.6;105.0;73.5;95.8;109.0
501;Tschugg;449.0;243;8;8;;52.9;38.4;34.0;37.9;58.8;66.0;38.7;25.1;27.8;28.9
753;Twann;0.0;242;16;20;;23.0;23.8;14.7;15.2;15.6;3.4;4.1;4.1;0.00;0.00
756;Twann-Tüscherz;1138.0;242;16;20;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.7;3.9
625;Tägertschi;418.0;246;12;21;;57.0;52.4;17.4;2.2;23.4;1.1;2.6;1.0;0.9;1.2
751;Täuffelen;2655.0;243;16;17;;49.9;51.0;29.8;30.8;22.9;18.3;0.4;0.5;0.5;0.5
752;Tüscherz-Alfermée;0.0;242;16;5;371;21.0;6.8;40.2;28.5;49.2;8.4;5.4;6.3;0.00;0.00
943;Uebeschi;692.0;247;24;15;;58.6;53.6;49.7;69.8;69.8;62.3;62.0;55.1;61.4;46.2
944;Uetendorf;5946.0;247;24;12;942;48.1;51.9;59.5;64.2;52.6;42.8;43.8;40.3;24.8;34.2
945;Unterlangenegg;903.0;247;24;21;;100.3;94.5;81.9;67.5;45.2;40.2;25.4;24.5;26.0;24.1
593;Unterseen;5487.0;250;11;12;;189.3;171.6;148.8;150.9;125.9;103.2;91.7;85.3;69.0;84.8
343;Untersteckholz;0.0;244;2;21;;98.2;103.2;108.2;101.2;0.00;0.00;0.00;7.6;0.00;0.00
344;Ursenbach;908.0;244;2;19;;40.6;29.5;23.3;22.3;11.1;20.8;8.3;2.0;2.0;1.9
551;Urtenen;5665.0;246;9;9;351;89.1;84.2;78.0;63.7;66.0;57.8;49.0;52.8;43.3;48.1
885;Uttigen;1809.0;247;22;14;942;37.1;64.0;44.8;40.0;87.8;86.1;104.1;94.7;57.4;71.1
552;Utzenstorf;4123.0;245;9;17;;77.0;60.9;65.9;46.6;43.5;37.6;39.0;37.6;36.4;55.9
447;Vauffelin;411.0;241;7;14;371;98.2;98.2;77.4;53.4;75.5;61.5;57.8;54.9;90.3;56.9
359;Vechigen;4653.0;246;3;11;351;49.8;43.8;42.1;41.2;38.9;36.3;32.0;49.2;41.0;36.1
448;Villeret;895.0;241;7;18;;156.1;101.6;68.5;90.1;87.4;99.6;78.3;77.2;67.4;110.0
502;Vinelz;821.0;243;8;15;;79.6;65.9;73.8;58.6;59.3;49.1;42.3;40.2;36.5;38.6
946;Wachseldorn;232.0;247;24;21;;93.2;110.6;86.7;93.1;97.7;101.2;98.8;67.6;72.1;53.8
854;Wahlern;0.0;246;21;4;;75.0;62.6;59.0;51.7;48.7;42.7;41.3;33.0;29.5;0.00
888;Wald;1191.0;246;22;8;;0.00;0.00;29.6;26.6;24.0;26.7;31.9;27.6;20.2;19.5
626;Walkringen;1828.0;246;12;20;;175.6;156.2;146.6;128.1;128.9;130.0;117.7;112.1;135.3;139.2
990;Walliswil b.N.;204.0;244;26;16;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
991;Walliswil b.W.;567.0;244;26;15;;188.1;186.3;179.6;154.0;128.4;119.4;96.8;85.0;88.9;89.0
754;Walperswil;938.0;243;16;19;;68.0;77.6;55.6;31.9;15.2;0.4;0.4;0.2;0.4;15.0
959;Walterswil;539.0;244;25;21;;32.4;28.7;28.0;23.1;16.6;29.1;26.9;46.6;20.2;18.9
992;Wangen a.A.;2088.0;244;26;17;;33.1;46.8;49.8;52.8;37.1;48.0;36.1;24.4;25.1;33.3
993;Wangenried;395.0;244;26;16;;111.4;97.1;98.8;100.2;94.4;75.0;92.3;86.3;75.8;78.4
994;Wanzwil;0.0;244;26;18;;3.4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
886;Wattenwil;2692.0;247;22;17;;123.5;135.0;131.7;83.1;83.1;69.1;74.1;66.8;76.2;65.5
394;Wengi;612.0;243;5;20;;48.4;39.7;38.0;30.4;24.2;23.2;89.3;3.8;6.4;5.8
632;Wichtrach;4018.0;246;12;10;351;0.00;0.00;30.9;31.5;33.6;25.0;24.7;26.4;14.7;10.9
995;Wiedlisbach;2191.0;244;26;8;;86.0;66.0;68.3;57.2;31.9;41.6;32.2;52.9;47.8;50.8
553;Wiggiswil;100.0;246;9;21;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
594;Wilderswil;2487.0;250;11;6;;77.6;73.7;64.8;78.4;77.0;72.5;66.5;63.6;56.8;53.5
554;Wiler b.U.;817.0;245;9;15;;2.4;2.5;2.5;0.0;0.00;0.00;0.00;0.00;0.00;0.00
671;Wileroltigen;390.0;246;14;21;;57.2;53.2;51.6;47.3;49.7;45.9;40.4;41.4;37.9;35.2
423;Willadingen;201.0;245;6;15;;0.7;0.5;0.6;0.5;0.6;0.5;0.6;0.5;0.6;0.5
769;Wimmis;2413.0;249;17;17;;75.5;75.9;85.6;77.9;61.0;70.1;107.6;127.1;65.8;50.6
360;Wohlen b.B.;8877.0;246;3;11;351;56.0;58.7;53.6;45.0;44.7;37.5;46.4;38.2;35.2;20.0
996;Wolfisberg;198.0;244;26;16;;4.3;3.0;3.6;3.6;3.8;4.6;4.9;4.8;5.8;3.1
627;Worb;11236.0;246;12;10;351;64.8;44.2;48.3;28.9;28.6;25.5;34.4;39.9;51.9;65.8
755;Worben;2288.0;243;16;8;371;68.1;75.3;61.1;72.4;83.1;95.6;68.6;65.9;62.8;62.5
345;Wynau;1551.0;244;2;15;;94.2;89.6;77.7;70.1;41.9;59.9;62.1;71.9;162.0;159.0
424;Wynigen;2014.0;245;6;20;;108.6;95.6;62.0;70.9;28.3;39.3;39.8;39.9;32.2;28.0
960;Wyssachen;1161.0;244;25;19;;81.8;73.9;59.3;60.9;38.8;57.6;7.8;6.9;5.6;4.3
555;Zauggenried;316.0;246;9;20;;1.4;2.3;2.5;0.00;0.00;0.00;0.00;0.00;0.00;0.00
556;Zielebach;329.0;245;9;14;;85.5;90.0;109.0;100.9;70.6;49.5;16.1;2.4;3.4;2.2
887;Zimmerwald;0.0;246;22;21;;137.4;105.0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
361;Zollikofen;9792.0;246;3;9;351;47.9;45.1;43.5;30.2;30.3;16.6;15.5;16.5;7.8;7.4
557;Zuzwil;578.0;246;9;15;;30.3;52.2;43.0;36.0;38.0;34.0;28.7;67.0;65.9;61.5
794;Zweisimmen;2998.0;248;19;4;;52.4;60.3;58.4;46.6;46.3;42.2;34.7;33.8;29.4;30.8
947;Zwieselberg;280.0;247;24;16;;232.6;214.7;191.7;235.4;182.6;196.3;184.8;221.9;191.7;176.9
628;Zäziwil;1591.0;246;12;15;;84.9;86.6;71.7;77.2;43.1;36.2;18.5;30.0;8.4;12.4

