K34 FPE FK pro Einwohner;;;;;;;;;
Kurzbeschrieb: Fremdkapital dividiert durch die Einwohnerzahl.




BFS-Nr.;Gemeinde;Anzahl Einwohner;Verw.-Kreis ;Amtsbezirk;BFS Typ;Agglomeration BFS-Nr.;2002 [SFR];2003 [SFR];2004 [SFR];2005 [SFR];2006 [SFR];2007 [SFR];2008 [SFR];2009 [SFR];2010 [SFR];2011 [SFR]
413;Koppigen;2070.0;245;6;17;;3633.41;3176.23;2756.00;2763.15;2146.31;1565.32;1968.35;1854.87;2282.07;1936.07
566;Krattigen;989.0;249;10;17;;2865.98;2724.81;2854.42;3397.19;3437.18;3047.37;3275.75;2163.05;1964.51;2130.42
414;Krauchthal;2318.0;245;6;15;;1817.04;2104.53;1676.54;1226.68;754.06;712.11;1434.77;961.88;1774.13;3537.70
666;Kriechenwil;410.0;246;14;20;;2118.49;1920.74;1704.18;1428.04;1393.40;814.64;549.97;345.88;367.31;317.44
355;Köniz;38633.0;246;3;9;351;5334.55;5443.98;5590.87;5484.52;5645.86;5344.50;5074.12;5353.98;5433.87;5251.44
435;La Ferrière;545.0;241;7;19;;2002.72;1857.64;2164.45;2260.02;1596.02;1322.42;1220.27;1271.17;1482.02;1297.43
436;La Heutte;486.0;241;7;15;;4066.72;3549.62;4280.46;3426.11;3865.30;3455.05;3845.24;3755.51;6105.67;5976.98
723;La Neuveville;3559.0;241;13;17;;5038.75;4876.65;5261.80;4772.13;4976.94;4897.43;4526.80;4381.60;4234.94;4451.56
722;Lamboing;682.0;241;13;16;;8897.45;8530.51;8614.73;8349.48;8299.38;8480.46;7456.18;7086.90;7135.84;6944.69
613;Landiswil;628.0;246;12;21;;987.00;691.24;504.84;496.02;635.58;540.63;370.69;836.29;591.39;583.35
329;Langenthal;15017.0;244;2;3;;7468.72;7183.10;6783.43;6490.82;4335.51;3444.23;3173.69;3282.03;2646.45;2008.80
902;Langnau i.E.;9018.0;245;23;3;;5606.72;2953.22;2821.32;2843.61;2908.37;3109.69;2424.72;2407.76;2532.17;2162.05
