K41 BRPE Bereinigtes Rechnungsergebnis / Einwohner;;;;;;;;;
Kurzbeschrieb: Ertrag Laufende Rechnung minus Aufwand Laufende Rechnung plus übrige
Abschreibungen dividiert durch die Einwohnerzahl.



BFS-Nr.;Gemeinde;Anzahl Einwohner;Verw.-Kreis ;Amtsbezirk;BFS Typ;Agglomeration BFS-Nr.;2002 [SFR];2003 [SFR];2004 [SFR];2005 [SFR];2006 [SFR];2007 [SFR];2008 [SFR];2009 [SFR];2010 [SFR];2011 [SFR]
870;Kehrsatz;3964.0;246;22;10;351;69.04;841.43;-76.82;-877.14;-323.00;322.42;365.35;302.18;51.95;73.40
411;Kernenried;449.0;245;6;15;;660.99;268.08;-22.71;-144.07;242.41;258.96;158.05;93.94;249.39;-391.58
871;Kienersrüti;52.0;247;22;21;;671.04;37.99;104.99;-358.47;200.56;-99.15;-121.98;114.55;-137.02;-292.06
611;Kiesen;857.0;246;12;15;;533.18;512.02;36.82;-57.86;154.78;242.48;284.11;406.34;538.23;24.82
412;Kirchberg;5613.0;245;6;12;404;67.18;33.17;-85.95;48.53;238.19;11.84;154.86;172.40;312.57;244.32
872;Kirchdorf;814.0;246;22;20;;-122.19;-37.01;25.78;64.67;222.28;-109.19;-57.69;54.52;119.28;646.42
873;Kirchenthurnen;271.0;246;22;15;;-13.14;370.14;369.65;243.64;178.79;556.59;-154.17;73.08;-33.18;12.92
354;Kirchlindach;2815.0;246;3;11;351;106.39;-36.75;56.60;701.85;919.62;241.87;-291.09;-213.22;-34.51;-7.48
328;Kleindietwil;0.0;244;2;19;;0.00;94.23;232.93;277.31;4683.67;265.42;176.71;163.44;-154.03;0.00
612;Konolfingen;4739.0;246;12;9;351;-149.42;-268.87;-18.70;-102.21;204.24;16.99;37.52;161.19;46.53;762.69
413;Koppigen;2070.0;245;6;17;;-2.02;-14.92;30.17;151.88;177.07;369.04;472.26;96.18;-75.83;-37.90
566;Krattigen;989.0;249;10;17;;314.42;119.85;332.88;103.11;621.97;411.50;384.64;462.45;309.75;483.85
414;Krauchthal;2318.0;245;6;15;;-123.70;372.25;246.58;101.37;104.41;73.00;295.61;172.55;-49.05;-189.66
666;Kriechenwil;410.0;246;14;20;;4.08;313.06;394.05;851.63;351.10;373.08;416.74;1027.61;437.09;-60.49
355;Köniz;38633.0;246;3;9;351;-166.99;0.11;15.05;6.44;48.82;332.29;131.32;-8.98;-0.62;118.44
435;La Ferrière;545.0;241;7;19;;0.00;551.84;218.05;-55.07;372.83;-24.44;346.91;106.98;159.61;137.73
436;La Heutte;486.0;241;7;15;;-318.09;895.00;-874.16;62.49;16.65;476.10;46.05;40.99;-586.27;128.04
723;La Neuveville;3559.0;241;13;17;;-15.78;272.92;90.06;83.79;143.01;521.06;246.11;67.74;-154.36;-112.45
722;Lamboing;682.0;241;13;16;;-209.84;0.00;0.00;0.00;27.82;626.83;74.98;118.55;48.22;556.86
613;Landiswil;628.0;246;12;21;;1022.69;329.71;2.91;-232.05;-127.58;181.69;230.96;36.86;-320.63;161.38
329;Langenthal;15017.0;244;2;3;;-130.79;-336.87;6.28;118.07;7189.55;330.60;626.61;355.67;-47.51;-206.23
902;Langnau i.E.;9018.0;245;23;3;;210.59;78.80;172.96;154.03;162.85;222.82;105.69;161.50;279.64;17.10
842;Lauenen;810.0;248;20;21;;839.47;17.18;9.47;172.60;52.30;211.80;215.16;1003.03;536.61;443.77
667;Laupen;2830.0;246;14;10;351;-524.72;-299.31;0.00;193.18;146.44;179.05;174.04;10.77;206.79;105.62
903;Lauperswil;2680.0;245;23;19;;270.08;410.60;78.79;137.13;132.69;94.60;-11.08;239.65;124.62;76.19
584;Lauterbrunnen;2741.0;250;11;6;;133.05;169.71;160.90;67.15;159.71;1219.64;606.89;617.52;255.55;-10.69
330;Leimiswil;0.0;244;2;19;;219.06;10.36;368.67;30.98;4648.47;156.67;283.58;-326.97;58.39;0.00
585;Leissigen;932.0;250;11;17;;614.11;-370.78;414.06;-12.29;-63.25;71.46;-75.54;75.82;184.85;164.08
387;Lengnau;4627.0;242;5;14;;0.00;255.02;98.69;548.22;1762.09;1544.60;710.11;401.78;339.31;270.35
792;Lenk;2419.0;248;19;6;;43.03;211.71;434.87;275.95;334.18;377.77;206.37;337.06;411.92;826.40
388;Leuzigen;1200.0;243;5;16;;170.35;451.87;69.98;75.48;309.22;380.71;5.36;274.01;817.18;1051.97
740;Ligerz;521.0;242;16;20;;60.60;892.73;-188.67;58.41;119.96;276.99;-131.89;277.60;76.41;-378.72
542;Limpach;359.0;246;9;20;;233.72;701.31;295.80;-149.26;266.37;97.01;197.48;241.11;40.58;8.88
614;Linden;1321.0;246;12;19;;370.30;340.85;159.70;69.03;237.35;651.53;304.43;663.09;279.65;264.86
874;Lohnstorf;224.0;246;22;21;;76.30;218.25;678.47;466.44;199.19;89.98;150.63;155.75;-141.62;-237.56
331;Lotzwil;2462.0;244;2;15;;580.20;234.22;225.99;-117.25;82.28;356.73;1155.16;158.71;118.59;751.60
696;Loveresse;317.0;241;15;19;;-430.86;-449.87;-85.52;388.83;596.21;157.80;647.61;644.87;314.66;162.54
306;Lyss;13776.0;243;1;3;;-305.78;19.97;-312.43;191.08;265.05;255.51;298.57;222.12;-17.71;103.92
415;Lyssach;1427.0;245;6;12;404;174.65;168.62;-241.62;205.00;290.17;-50.13;-184.58;745.43;453.74;294.82
933;Längenbühl;0.0;247;24;20;;-166.23;-90.65;181.44;-13.18;107.44;0.00;0.00;0.00;0.00;0.00
497;Lüscherz;537.0;243;8;20;;279.73;487.72;230.57;34.20;-89.36;245.31;17.60;273.82;563.23;207.28
586;Lütschental;240.0;250;11;20;;290.47;332.06;1301.46;-964.43;-688.03;-679.84;136.32;1566.08;1335.23;743.43
