K27 NIK Nettoinv. pro Einwohner;;;;;;;;;
Kurzbeschrieb: Nettoinvestitionen dividiert durch Anzahl Einwohner.




BFS-Nr.;Gemeinde;Anzahl Einwohner;Verw.-Kreis ;Amtsbezirk;BFS Typ;Agglomeration BFS-Nr.;2002 [SFR];2003 [SFR];2004 [SFR];2005 [SFR];2006 [SFR];2007 [SFR];2008 [SFR];2009 [SFR];2010 [SFR];2011 [SFR]
354;Kirchlindach;2815.0;246;3;11;351;347.22;497.52;213.49;268.51;-82.05;1394.98;130.04;269.45;264.49;491.55
328;Kleindietwil;0.0;244;2;19;;88.80;237.54;29.19;48.15;395.15;140.34;772.67;314.87;447.20;0.00
612;Konolfingen;4739.0;246;12;9;351;0.00;770.84;-39.69;321.25;236.57;16.16;72.41;10.54;56.52;308.81
413;Koppigen;2070.0;245;6;17;;213.43;127.83;203.23;58.67;100.84;500.26;641.51;268.15;166.44;230.95
566;Krattigen;989.0;249;10;17;;159.04;221.72;1359.12;216.30;437.75;303.42;926.37;567.96;840.75;714.82
414;Krauchthal;2318.0;245;6;15;;45.76;3.75;332.00;215.80;334.27;201.05;727.99;591.24;1003.13;1976.14
666;Kriechenwil;410.0;246;14;20;;45.67;15.18;67.59;553.00;331.03;52.03;264.21;349.33;317.05;55.64
355;Köniz;38633.0;246;3;9;351;237.81;287.84;558.46;279.44;283.39;213.38;236.83;399.44;366.19;267.90
435;La Ferrière;545.0;241;7;19;;308.54;99.63;651.10;343.71;-481.29;182.48;33.30;135.64;164.88;116.68
436;La Heutte;486.0;241;7;15;;96.51;222.34;135.31;18.78;133.92;48.52;77.50;950.42;1614.26;838.79
723;La Neuveville;3559.0;241;13;17;;676.22;264.27;198.92;333.56;379.46;249.34;725.92;690.21;440.75;334.05
722;Lamboing;682.0;241;13;16;;20.85;127.52;389.81;278.45;288.89;447.38;116.27;-42.19;727.85;333.57
613;Landiswil;628.0;246;12;21;;0.00;-52.24;479.86;431.57;344.35;308.80;177.87;319.95;645.51;85.71
329;Langenthal;15017.0;244;2;3;;0.00;0.00;0.00;221.06;109.52;-135.99;280.63;335.27;445.90;772.15
902;Langnau i.E.;9018.0;245;23;3;;567.54;593.82;421.31;511.96;260.40;537.54;646.03;472.66;554.65;512.23
842;Lauenen;810.0;248;20;21;;438.95;1119.96;810.04;667.17;293.09;379.16;367.25;937.88;923.68;949.41
667;Laupen;2830.0;246;14;10;351;671.20;609.56;138.40;-63.47;71.32;143.00;573.95;420.45;256.37;301.95
903;Lauperswil;2680.0;245;23;19;;265.14;295.50;72.45;106.50;138.62;107.01;188.24;519.17;715.33;1111.38
584;Lauterbrunnen;2741.0;250;11;6;;419.52;319.75;286.77;361.67;685.83;682.42;620.62;735.58;1653.06;859.09
330;Leimiswil;0.0;244;2;19;;175.65;331.32;-638.00;2.40;314.37;438.51;348.60;866.90;1227.35;0.00
585;Leissigen;932.0;250;11;17;;16.27;1971.05;-313.62;1605.26;578.11;669.49;165.20;321.40;133.95;298.00
387;Lengnau;4627.0;242;5;14;;151.34;304.57;387.10;371.00;849.85;530.33;871.38;601.40;844.48;347.46
792;Lenk;2419.0;248;19;6;;286.13;405.80;1074.26;106.50;136.05;601.41;638.08;1581.45;590.39;623.28
388;Leuzigen;1200.0;243;5;16;;23.61;98.40;333.19;295.94;243.90;647.14;420.71;65.42;137.47;1689.81
740;Ligerz;521.0;242;16;20;;142.97;861.19;991.34;497.80;250.99;749.71;483.93;473.01;871.33;347.01
542;Limpach;359.0;246;9;20;;-184.28;63.34;63.50;0.00;167.20;95.12;1.18;392.32;290.49;144.83
614;Linden;1321.0;246;12;19;;196.11;190.38;320.50;415.44;165.79;487.13;994.51;1484.25;229.77;444.32
874;Lohnstorf;224.0;246;22;21;;257.19;68.74;401.60;451.54;591.20;126.97;149.95;837.39;970.20;805.53
331;Lotzwil;2462.0;244;2;15;;0.00;523.39;573.21;605.45;239.98;393.01;582.40;463.47;306.68;1191.84
696;Loveresse;317.0;241;15;19;;68.20;2731.76;-1702.86;226.08;-4.23;129.42;2206.25;1339.05;1429.31;395.46
306;Lyss;13776.0;243;1;3;;0.00;606.09;1273.39;0.00;-54.11;303.47;368.32;577.92;230.90;748.81
415;Lyssach;1427.0;245;6;12;404;542.26;276.11;25.88;201.06;208.55;154.56;192.28;360.31;333.94;1063.35
933;Längenbühl;0.0;247;24;20;;130.45;39.31;147.57;56.98;292.75;0.00;0.00;0.00;0.00;0.00
497;Lüscherz;537.0;243;8;20;;477.50;1300.17;601.48;324.87;446.63;623.57;208.84;180.29;655.99;113.80
