K43 FPE Finanzertrag pro Einwohner;;;;;;;;;
Kurzbeschrieb: Total Ertrag Laufende Rechnung ohne Durchlaufende Beiträge (47), Entnahmen
 aus Spezialfinanzierungen (48) interne Verrechnungen (49) dividiert durch die Einwohnerzahl.



BFS-Nr.;Gemeinde;Anzahl Einwohner;Verw.-Kreis ;Amtsbezirk;BFS Typ;Agglomeration BFS-Nr.;2002 [SFR];2003 [SFR];2004 [SFR];2005 [SFR];2006 [SFR];2007 [SFR];2008 [SFR];2009 [SFR];2010 [SFR];2011 [SFR]
406;Hasle b.B.;3170.0;245;6;16;;3038.14;3034.42;3200.50;2967.23;2991.77;2969.41;3887.02;4162.18;3874.01;2761.97
783;Hasliberg;1229.0;250;18;6;;3828.89;3691.12;4195.62;3930.26;3892.45;4706.63;4232.98;4411.23;4336.41;4477.58
927;Heiligenschwendi;675.0;247;24;7;;3725.61;3179.87;3548.42;3205.73;3912.44;3727.57;4143.27;3704.62;3919.17;4013.80
928;Heimberg;6365.0;247;24;12;942;2990.81;3309.55;3253.14;3471.77;3501.54;3698.38;3848.65;3604.89;3681.99;3650.89
977;Heimenhausen;1016.0;244;26;15;;3874.37;4017.60;4270.92;3954.71;6097.72;3577.00;3442.73;2899.27;2558.46;2518.44
407;Heimiswil;1636.0;245;6;21;;2976.04;3401.06;2995.04;3274.83;3356.20;3437.45;2983.22;3126.45;3045.72;3178.28
408;Hellsau;192.0;245;6;19;;2795.36;3543.71;3354.63;2900.94;2747.02;2998.36;2956.60;2970.51;3281.66;2815.92
610;Herbligen;551.0;246;12;16;;3098.53;3177.18;2817.98;3812.47;2037.79;2526.95;2852.04;3700.46;2895.79;3247.02
978;Hermiswil;96.0;244;26;20;;5193.65;2767.68;3909.83;3769.48;6880.61;3300.07;2813.95;2996.82;3228.27;3834.04
737;Hermrigen;262.0;243;16;16;;2747.79;3387.53;3461.96;3804.34;3441.65;4262.83;3682.51;3539.96;3944.74;3477.85
979;Herzogenbuchsee;6795.0;244;26;4;;3681.93;3790.49;4544.20;4703.87;8815.52;4689.85;4247.58;4132.62;4335.50;4244.59
929;Hilterfingen;3998.0;247;24;13;942;4420.11;4443.00;4208.14;3971.53;3989.91;4583.88;4341.12;4922.76;4722.85;4274.51
409;Hindelbank;2094.0;245;6;17;;4122.94;4300.76;5164.46;5420.08;5542.84;5595.28;5150.41;5416.47;5424.08;4782.73
580;Hofstetten b.B.;567.0;250;11;17;;3359.81;3690.54;3512.87;3120.41;3482.87;3627.05;3711.95;4444.98;4719.03;4743.79
931;Homberg;502.0;247;24;21;;2866.52;2734.07;2928.88;3215.78;3391.99;3458.94;3199.25;3642.03;3775.94;4573.40
932;Horrenbach-Buchen;259.0;247;24;21;;3659.68;3300.88;3270.77;3581.52;3371.88;3349.36;3699.95;3753.72;3389.94;3549.16
954;Huttwil;4726.0;244;25;18;;5181.56;5947.80;3982.50;4482.91;9240.98;4720.97;4285.26;4635.24;4918.65;4679.37
609;Häutligen;239.0;246;12;21;;3834.84;4417.57;3420.25;3280.78;5218.64;3550.04;3854.99;3655.19;4229.15;3912.16
410;Höchstetten;258.0;245;6;19;;2287.68;2627.63;2897.81;2793.14;2750.00;3399.52;3118.03;2616.41;3111.28;3354.66
930;Höfen;441.0;247;24;16;;3226.74;2864.54;2920.48;3744.14;4020.22;3850.11;3444.09;3765.99;4603.74;3673.88
541;Iffwil;409.0;246;9;20;;1993.84;2656.47;2568.62;2302.57;2229.12;2464.73;2802.72;2619.82;2575.12;2946.88
980;Inkwil;638.0;244;26;15;;3154.20;3605.82;3761.37;3649.48;5374.22;3112.23;2942.38;2978.56;2755.56;2867.48
784;Innertkirchen;886.0;250;18;19;;3834.80;3996.46;4148.99;3973.84;4244.87;4228.75;4608.09;4298.06;4943.01;4189.40
496;Ins;3260.0;243;8;20;;4645.07;4713.96;4889.73;4580.94;4651.58;4597.53;4937.72;4858.97;4928.55;4829.79
581;Interlaken;5481.0;250;11;6;;5116.72;5056.07;5134.09;4860.74;5239.72;5109.49;5604.37;5857.25;6179.81;5737.08
739;Ipsach;3913.0;242;16;13;371;3549.19;3299.09;2873.63;3246.23;3429.56;3776.17;3985.16;3941.20;3947.04;3652.84
582;Iseltwald;432.0;250;11;20;;4031.37;4482.86;4826.41;4288.17;4666.38;4576.03;4813.65;4762.19;5367.47;5092.99
362;Ittigen;11006.0;246;3;9;351;4069.14;3937.62;4194.95;5332.24;4675.80;5156.23;5643.24;5685.21;5732.33;5470.60
868;Jaberg;258.0;246;22;15;;3288.62;3073.11;3649.05;3798.47;3468.13;4329.08;3752.44;3248.44;3586.07;3872.91
540;Jegenstorf;4680.0;246;9;10;351;3437.15;3833.28;4402.95;4995.23;3092.12;3443.60;3354.26;3004.09;3129.81;3043.56
738;Jens;681.0;243;16;15;;3646.42;3089.02;3076.89;3232.23;3562.91;3541.19;3516.03;3217.78;3192.46;3383.94
304;Kallnach;1563.0;243;1;19;;3695.03;3320.18;3468.67;3326.39;3527.81;3942.80;3850.77;3859.94;4155.35;4322.19
564;Kandergrund;810.0;249;10;8;;2899.79;2502.27;2858.21;2666.30;2933.92;2422.00;2557.58;2344.50;2922.44;3079.18
565;Kandersteg;1261.0;249;10;6;;4449.08;4221.63;4005.77;4008.04;4433.28;4115.35;4249.96;4085.89;4385.04;4304.85
305;Kappelen;1278.0;243;1;19;;3165.69;3329.88;3092.65;2901.83;2722.34;3490.44;3175.48;3620.06;2945.10;3444.05
869;Kaufdorf;1034.0;246;22;11;351;3445.47;3724.84;3961.68;3278.20;2720.05;3257.41;3092.42;2963.57;2864.86;2752.13
870;Kehrsatz;3964.0;246;22;10;351;3199.33;4330.58;3456.93;2367.98;2236.70;3331.09;3413.20;3079.85;3016.61;3058.19
411;Kernenried;449.0;245;6;15;;3190.75;2744.36;2431.81;2485.10;2770.24;2851.12;2808.77;3035.80;2867.17;2681.46
871;Kienersrüti;52.0;247;22;21;;3869.90;2497.49;3219.86;2287.40;3131.63;2937.99;3674.74;3137.16;3432.01;3035.62
611;Kiesen;857.0;246;12;15;;3722.25;4003.23;3560.43;3858.19;3922.59;4192.34;4016.15;3921.87;4022.36;3574.27
412;Kirchberg;5613.0;245;6;12;404;3215.41;3246.98;3312.72;3631.00;3882.44;3985.63;4382.39;4261.91;5088.08;4354.83
872;Kirchdorf;814.0;246;22;20;;2642.76;2788.34;2711.48;2960.40;3232.62;2916.28;3256.54;3364.98;3503.31;4416.54
873;Kirchenthurnen;271.0;246;22;15;;2624.42;3265.67;3333.07;3305.83;3064.70;3666.36;3315.42;3166.19;3018.01;3086.50
354;Kirchlindach;2815.0;246;3;11;351;3528.54;3243.46;3534.77;4270.41;4471.41;4945.52;3639.68;3417.81;3612.71;3364.63
328;Kleindietwil;0.0;244;2;19;;4305.75;4859.37;4582.73;4895.77;8832.15;4437.21;4112.48;4203.08;4797.46;0.00
612;Konolfingen;4739.0;246;12;9;351;3496.42;3584.58;3881.30;4657.92;5014.73;4993.67;5151.09;5534.18;6692.09;5955.86
413;Koppigen;2070.0;245;6;17;;3065.23;3224.55;3031.64;3302.08;3549.58;4029.78;3587.01;3280.85;3392.67;3344.65
566;Krattigen;989.0;249;10;17;;3515.78;3232.79;3503.48;3596.05;4011.89;3889.92;4243.54;3864.39;3972.93;4244.35
414;Krauchthal;2318.0;245;6;15;;3094.63;3732.50;2932.00;3184.19;3039.16;3157.63;3262.67;3115.65;3070.72;3141.30
666;Kriechenwil;410.0;246;14;20;;2659.35;3338.24;3338.84;3623.05;3255.57;3316.74;3326.28;3770.16;3211.03;2789.23
355;Köniz;38633.0;246;3;9;351;4174.80;4533.12;4717.30;4584.56;4789.27;4915.36;4927.03;4743.34;5004.85;5088.11
435;La Ferrière;545.0;241;7;19;;3423.96;3723.05;3629.85;3662.60;3957.69;3674.38;4164.42;4049.14;4100.28;4167.43
436;La Heutte;486.0;241;7;15;;3534.63;4787.55;2849.89;3914.32;3947.72;4459.27;4669.77;4512.90;4491.51;4052.67
723;La Neuveville;3559.0;241;13;17;;5610.13;5938.34;5700.78;5897.16;5910.60;6591.17;6541.41;6464.25;6563.54;6673.71
722;Lamboing;682.0;241;13;16;;4307.76;4636.72;4670.77;4285.82;4523.25;5042.30;4603.67;4986.38;4766.81;4750.07
613;Landiswil;628.0;246;12;21;;4165.30;3315.36;3155.51;2636.67;2819.82;3289.14;3432.96;3447.04;3121.98;3431.99
329;Langenthal;15017.0;244;2;3;;4780.18;4607.35;5027.04;5647.39;12679.37;5608.63;6263.92;6100.14;5761.11;5688.92
902;Langnau i.E.;9018.0;245;23;3;;3899.47;3940.65;4008.20;3971.76;4160.22;4372.25;4535.97;4425.80;4740.53;4090.32
842;Lauenen;810.0;248;20;21;;4100.02;3262.85;3559.64;4016.43;3972.77;4360.54;4622.46;5089.31;4522.45;4634.08
667;Laupen;2830.0;246;14;10;351;3122.37;3429.78;4068.73;4207.06;3650.25;3766.63;3791.29;3566.62;3677.41;3577.53
903;Lauperswil;2680.0;245;23;19;;3146.12;3330.99;2635.81;2662.86;2712.05;2829.58;2781.89;2952.86;2831.57;2984.61
584;Lauterbrunnen;2741.0;250;11;6;;4866.40;4700.08;4635.66;4653.76;4611.90;6022.72;6044.19;5746.57;5626.76;6130.96
330;Leimiswil;0.0;244;2;19;;3690.88;3499.27;3824.70;3838.58;7588.46;3146.00;3597.58;2858.11;3319.48;0.00
585;Leissigen;932.0;250;11;17;;3933.72;3145.93;3524.50;3339.04;3415.07;3328.13;3447.93;3401.70;4049.22;4102.61
